,index,name,page_image,title,page_link,cluster_name,cluster_proba
126,126,칼부림,https://shared-comic.pstatic.net/thumb/webtoon/602916/7/inst_thumbnail_20140115144135.jpg,6화 가야할 길,https://comic.naver.com/webtoon/detail?titleId=602916&no=7&weekday=wed,19,0.99999857
127,127,칼부림,https://shared-comic.pstatic.net/thumb/webtoon/602916/8/inst_thumbnail_20140122161835.jpg,7화 영웅호걸,https://comic.naver.com/webtoon/detail?titleId=602916&no=8&weekday=wed,15,0.99759656
128,128,칼부림,https://shared-comic.pstatic.net/thumb/webtoon/602916/9/inst_thumbnail_20140129110635.jpg,8화 호랑이,https://comic.naver.com/webtoon/detail?titleId=602916&no=9&weekday=wed,3,0.99999094
129,129,칼부림,https://shared-comic.pstatic.net/thumb/webtoon/602916/10/inst_thumbnail_20140205122442.jpg,9화 한(恨),https://comic.naver.com/webtoon/detail?titleId=602916&no=10&weekday=wed,4,0.999456
130,130,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/1/inst_thumbnail_20140303175309.jpg,예고편,https://comic.naver.com/webtoon/detail?titleId=616239&no=1&weekday=tue,5,0.45701414
131,131,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/2/inst_thumbnail_20140307141632.jpg,1화 첫 만남,https://comic.naver.com/webtoon/detail?titleId=616239&no=2&weekday=tue,7,0.99886024
132,132,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/3/inst_thumbnail_20140310151221.jpg,2화 두 번째 만남,https://comic.naver.com/webtoon/detail?titleId=616239&no=3&weekday=tue,14,1.0
133,133,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/4/inst_thumbnail_20140314142919.jpg,3화 기분,https://comic.naver.com/webtoon/detail?titleId=616239&no=4&weekday=tue,7,0.95539427
134,134,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/5/inst_thumbnail_20140317164552.jpg,4화 남포동,https://comic.naver.com/webtoon/detail?titleId=616239&no=5&weekday=tue,14,0.9993753
135,135,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/6/inst_thumbnail_20140321162041.jpg,5화 나 홀로,https://comic.naver.com/webtoon/detail?titleId=616239&no=6&weekday=tue,5,0.9078312
136,136,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/7/inst_thumbnail_20140324155253.jpg,6화 광안리,https://comic.naver.com/webtoon/detail?titleId=616239&no=7&weekday=tue,2,0.9999994
137,137,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/8/inst_thumbnail_20140328165759.jpg,7화 배웅,https://comic.naver.com/webtoon/detail?titleId=616239&no=8&weekday=tue,14,0.9999999
138,138,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/9/inst_thumbnail_20140331144431.jpg,8화 부산 고고씽,https://comic.naver.com/webtoon/detail?titleId=616239&no=9&weekday=tue,2,1.0
139,139,윌유메리미,https://shared-comic.pstatic.net/thumb/webtoon/616239/10/inst_thumbnail_20140404154643.jpg,9화 드링킹,https://comic.naver.com/webtoon/detail?titleId=616239&no=10&weekday=tue,19,0.99932945
140,140,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/1/inst_thumbnail_20141127111206.jpg,1화,https://comic.naver.com/webtoon/detail?titleId=641253&no=1&weekday=fri,5,0.999882
141,141,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/2/inst_thumbnail_20141127162920.jpg,2화,https://comic.naver.com/webtoon/detail?titleId=641253&no=2&weekday=fri,18,0.9999851
142,142,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/3/inst_thumbnail_20141204170913.jpg,3화,https://comic.naver.com/webtoon/detail?titleId=641253&no=3&weekday=fri,1,0.9999708
143,143,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/4/inst_thumbnail_20141211182344.jpg,4화,https://comic.naver.com/webtoon/detail?titleId=641253&no=4&weekday=fri,15,0.99999976
144,144,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/5/inst_thumbnail_20141218161635.jpg,5화,https://comic.naver.com/webtoon/detail?titleId=641253&no=5&weekday=fri,5,0.50381494
145,145,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/6/optimized_inst_thumbnail_20141224191334.jpg,6화,https://comic.naver.com/webtoon/detail?titleId=641253&no=6&weekday=fri,11,0.94719595
146,146,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/7/inst_thumbnail_20141231155131.jpg,7화,https://comic.naver.com/webtoon/detail?titleId=641253&no=7&weekday=fri,15,0.99999774
147,147,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/8/inst_thumbnail_20150108145030.jpg,8화,https://comic.naver.com/webtoon/detail?titleId=641253&no=8&weekday=fri,19,0.7651008
148,148,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/9/inst_thumbnail_20150115162008.jpg,9화,https://comic.naver.com/webtoon/detail?titleId=641253&no=9&weekday=fri,8,0.89766705
149,149,외모지상주의,https://shared-comic.pstatic.net/thumb/webtoon/641253/10/inst_thumbnail_20150122155957.jpg,10화,https://comic.naver.com/webtoon/detail?titleId=641253&no=10&weekday=fri,1,0.99794596
150,150,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/1/inst_thumbnail_20150213181700.jpg,예고편,https://comic.naver.com/webtoon/detail?titleId=648419&no=1&weekday=mon,0,0.9999989
151,151,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/2/inst_thumbnail_20150217110228.jpg,1화_신체 검사,https://comic.naver.com/webtoon/detail?titleId=648419&no=2&weekday=mon,3,1.0
152,152,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/3/inst_thumbnail_20150227104158.jpg,2화_입대,https://comic.naver.com/webtoon/detail?titleId=648419&no=3&weekday=mon,11,0.97672516
153,153,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/4/inst_thumbnail_20150306111601.jpg,3화_입대 첫 날,https://comic.naver.com/webtoon/detail?titleId=648419&no=4&weekday=mon,14,0.9999715
154,154,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/5/inst_thumbnail_20150313111117.jpg,4화_각개 전투,https://comic.naver.com/webtoon/detail?titleId=648419&no=5&weekday=mon,17,0.9999999
155,155,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/6/inst_thumbnail_20150320114717.jpg,5화_화생방,https://comic.naver.com/webtoon/detail?titleId=648419&no=6&weekday=mon,15,1.0
156,156,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/7/inst_thumbnail_20150326173727.jpg,6화_휴식,https://comic.naver.com/webtoon/detail?titleId=648419&no=7&weekday=mon,1,0.9562576
157,157,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/8/inst_thumbnail_20150403164742.jpg,7화_행군 1,https://comic.naver.com/webtoon/detail?titleId=648419&no=8&weekday=mon,16,0.99818856
158,158,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/9/inst_thumbnail_20150410120119.JPG,8화_행군 2,https://comic.naver.com/webtoon/detail?titleId=648419&no=9&weekday=mon,3,0.99999595
159,159,뷰티풀 군바리,https://shared-comic.pstatic.net/thumb/webtoon/648419/10/inst_thumbnail_20150416145158.jpg,9화_행군 3,https://comic.naver.com/webtoon/detail?titleId=648419&no=10&weekday=mon,0,1.0
160,160,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/1/inst_thumbnail_20150320162610.jpg,1화 산군(山君). 산의 왕,https://comic.naver.com/webtoon/detail?titleId=650305&no=1&weekday=sat,7,0.999376
161,161,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/2/optimized_inst_thumbnail_20150327133759.jpg,2화 창귀호(虎)의 습격,https://comic.naver.com/webtoon/detail?titleId=650305&no=2&weekday=sat,15,1.0
162,162,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/3/inst_thumbnail_20150403104217.jpg,3화 무커의 분노,https://comic.naver.com/webtoon/detail?titleId=650305&no=3&weekday=sat,4,0.97895503
163,163,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/4/inst_thumbnail_20150410104732.jpg,4화 추이와 황요,https://comic.naver.com/webtoon/detail?titleId=650305&no=4&weekday=sat,0,1.0
164,164,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/5/inst_thumbnail_20150417104732.jpg,5화 산에서 내려온 소년,https://comic.naver.com/webtoon/detail?titleId=650305&no=5&weekday=sat,4,0.99999976
165,165,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/6/inst_thumbnail_20150424134646.jpg,6화 반격-힘을 내라 산군!,https://comic.naver.com/webtoon/detail?titleId=650305&no=6&weekday=sat,7,1.0
166,166,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/7/inst_thumbnail_20150501215559.jpg,7화 극복할 수 없는 차이,https://comic.naver.com/webtoon/detail?titleId=650305&no=7&weekday=sat,11,0.9752314
167,167,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/8/inst_thumbnail_20150508111349.jpg,8화 잊혀진 이야기1- 산군의 주인,https://comic.naver.com/webtoon/detail?titleId=650305&no=8&weekday=sat,16,0.9999813
168,168,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/9/inst_thumbnail_20150515142605.jpg,9화 잊혀진 이야기2- 흰 산의 침입자들,https://comic.naver.com/webtoon/detail?titleId=650305&no=9&weekday=sat,4,0.76505494
169,169,호랑이형님,https://shared-comic.pstatic.net/thumb/webtoon/650305/10/inst_thumbnail_20150522113656.jpg,10화 잊혀진 이야기3- 영응왕 아린,https://comic.naver.com/webtoon/detail?titleId=650305&no=10&weekday=sat,17,0.99999595
170,170,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/1/inst_thumbnail_20150522140659.jpg,1화,https://comic.naver.com/webtoon/detail?titleId=654138&no=1&weekday=tue,19,0.773106
171,171,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/2/inst_thumbnail_20150528144546.jpg,2화,https://comic.naver.com/webtoon/detail?titleId=654138&no=2&weekday=tue,11,0.99999964
172,172,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/3/inst_thumbnail_20150605095904.jpg,3화,https://comic.naver.com/webtoon/detail?titleId=654138&no=3&weekday=tue,18,0.9999999
173,173,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/4/inst_thumbnail_20150610154700.jpg,4화,https://comic.naver.com/webtoon/detail?titleId=654138&no=4&weekday=tue,3,0.99353117
174,174,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/5/inst_thumbnail_20150619104334.jpg,5화,https://comic.naver.com/webtoon/detail?titleId=654138&no=5&weekday=tue,11,0.9999968
175,175,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/6/inst_thumbnail_20150623172120.jpg,6화,https://comic.naver.com/webtoon/detail?titleId=654138&no=6&weekday=tue,11,0.9179074
176,176,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/7/inst_thumbnail_20150703114600.jpg,7화,https://comic.naver.com/webtoon/detail?titleId=654138&no=7&weekday=tue,10,0.99996305
177,177,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/8/inst_thumbnail_20150710144532.jpg,8화,https://comic.naver.com/webtoon/detail?titleId=654138&no=8&weekday=tue,3,1.0
178,178,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/9/inst_thumbnail_20150717140006.jpg,9화,https://comic.naver.com/webtoon/detail?titleId=654138&no=9&weekday=tue,3,0.748954
179,179,은주의 방 2~3부,https://shared-comic.pstatic.net/thumb/webtoon/654138/10/inst_thumbnail_20150724121441.jpg,10화,https://comic.naver.com/webtoon/detail?titleId=654138&no=10&weekday=tue,18,0.9999554
180,180,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/1/inst_thumbnail_20150515175206.jpg,1화 입학식,https://comic.naver.com/webtoon/detail?titleId=654774&no=1&weekday=mon,17,0.99757797
181,181,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/2/inst_thumbnail_20150522155542.jpg,2화 백조와 오리,https://comic.naver.com/webtoon/detail?titleId=654774&no=2&weekday=mon,17,0.99829704
182,182,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/3/inst_thumbnail_20150529223255.jpg,3화 그런 슬픈 눈으로 나를 보지 말아요(상),https://comic.naver.com/webtoon/detail?titleId=654774&no=3&weekday=mon,6,0.99777883
183,183,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/4/inst_thumbnail_20150605162915.jpg,4화 그런 슬픈 눈으로 나를 보지 말아요(하),https://comic.naver.com/webtoon/detail?titleId=654774&no=4&weekday=mon,1,0.9991565
184,184,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/5/inst_thumbnail_20150612144012.jpg,5화 실수,https://comic.naver.com/webtoon/detail?titleId=654774&no=5&weekday=mon,6,0.9965539
185,185,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/6/inst_thumbnail_20150619171317.jpg,6화 화이트데이 거북이 사탕(상),https://comic.naver.com/webtoon/detail?titleId=654774&no=6&weekday=mon,2,0.9999002
186,186,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/7/inst_thumbnail_20150626170629.jpg,7화 화이트데이 거북이 사탕(하),https://comic.naver.com/webtoon/detail?titleId=654774&no=7&weekday=mon,9,0.97992843
187,187,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/8/inst_thumbnail_20150703204618.jpg,8화 단호함이 필요해(상),https://comic.naver.com/webtoon/detail?titleId=654774&no=8&weekday=mon,6,1.0
188,188,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/9/inst_thumbnail_20150710201008.jpg,9화 단호함이 필요해(하),https://comic.naver.com/webtoon/detail?titleId=654774&no=9&weekday=mon,4,0.9997577
189,189,소녀의 세계,https://shared-comic.pstatic.net/thumb/webtoon/654774/10/inst_thumbnail_20150717203945.jpg,10화 사람은 겪어봐야 아는 법,https://comic.naver.com/webtoon/detail?titleId=654774&no=10&weekday=mon,6,1.0
190,190,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/1/inst_thumbnail_20150606170709.jpg,프롤로그,https://comic.naver.com/webtoon/detail?titleId=655746&no=1&weekday=sun,12,0.53858876
191,191,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/2/inst_thumbnail_20150612163004.jpg,1화. Invisibility.,https://comic.naver.com/webtoon/detail?titleId=655746&no=2&weekday=sun,4,1.0
192,192,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/3/inst_thumbnail_20150619153352.jpg,2화. Honeymoon 1.,https://comic.naver.com/webtoon/detail?titleId=655746&no=3&weekday=sun,5,0.9947278
193,193,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/4/inst_thumbnail_20150626162901.jpg,3화. Honeymoon 2.,https://comic.naver.com/webtoon/detail?titleId=655746&no=4&weekday=sun,5,0.32496417
194,194,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/5/inst_thumbnail_20150703153419.jpg,4화. Honeymoon 3.,https://comic.naver.com/webtoon/detail?titleId=655746&no=5&weekday=sun,7,0.9999286
195,195,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/6/inst_thumbnail_20150709193936.jpg,5화. Polymorph 1.,https://comic.naver.com/webtoon/detail?titleId=655746&no=6&weekday=sun,1,0.9998305
196,196,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/7/inst_thumbnail_20150717142839.jpg,6화. Polymorph 2.,https://comic.naver.com/webtoon/detail?titleId=655746&no=7&weekday=sun,3,0.99861646
197,197,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/8/inst_thumbnail_20150724122251.jpg,7화. Polymorph 3.,https://comic.naver.com/webtoon/detail?titleId=655746&no=8&weekday=sun,5,1.0
198,198,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/9/inst_thumbnail_20150731135650.jpg,8화. Rival 1.,https://comic.naver.com/webtoon/detail?titleId=655746&no=9&weekday=sun,1,0.9999851
199,199,마법스크롤 상인 지오,https://shared-comic.pstatic.net/thumb/webtoon/655746/10/inst_thumbnail_20150807113825.jpg,9화. Rival 2.,https://comic.naver.com/webtoon/detail?titleId=655746&no=10&weekday=sun,2,0.8485344
200,200,닥터 프로스트 시즌 3~4,https://shared-comic.pstatic.net/thumb/webtoon/655749/1/inst_thumbnail_20150602120528.jpg,예고편,https://comic.naver.com/webtoon/detail?titleId=655749&no=1&weekday=fri,4,0.9999976
201,201,닥터 프로스트 시즌 3~4,https://shared-comic.pstatic.net/thumb/webtoon/655749/2/inst_thumbnail_20150609185301.jpg,301-File no.#15 닫힌 방의 열린 문(1),https://comic.naver.com/webtoon/detail?titleId=655749&no=2&weekday=fri,16,0.994932
202,202,닥터 프로스트 시즌 3~4,https://shared-comic.pstatic.net/thumb/webtoon/655749/3/inst_thumbnail_20150616120702.jpg,302-File no.#15 닫힌 방의 열린 문(2),https://comic.naver.com/webtoon/detail?titleId=655749&no=3&weekday=fri,15,0.999711
203,203,닥터 프로스트 시즌 3~4,https://shared-comic.pstatic.net/thumb/webtoon/655749/4/inst_thumbnail_20150623112821.jpg,303-File no.#15 닫힌 방의 열린 문(3),https://comic.naver.com/webtoon/detail?titleId=655749&no=4&weekday=fri,10,0.7121422
204,204,닥터 프로스트 시즌 3~4,https://shared-comic.pstatic.net/thumb/webtoon/655749/5/inst_thumbnail_20150630142543.jpg,304-File no.#15 닫힌 방의 열린 문(4),https://comic.naver.com/webtoon/detail?titleId=655749&no=5&weekday=fri,2,0.99999535
205,205,닥터 프로스트 시즌 3~4,https://shared-comic.pstatic.net/thumb/webtoon/655749/6/inst_thumbnail_20150707145336.jpg,305-File no.#15 닫힌 방의 열린 문(Case Closed),https://comic.naver.com/webtoon/detail?titleId=655749&no=6&weekday=fri,1,0.9995152
206,206,닥터 프로스트 시즌 3~4,https://shared-comic.pstatic.net/thumb/webtoon/655749/7/inst_thumbnail_20150714164252.jpg,간호사는 달린다 + 에피소드 코멘터리,https://comic.naver.com/webtoon/detail?titleId=655749&no=7&weekday=fri,1,0.9999989
207,207,닥터 프로스트 시즌 3~4,https://shared-comic.pstatic.net/thumb/webtoon/655749/8/inst_thumbnail_20150721153446.jpg,306-File no.#16 거짓의 병(1),https://comic.naver.com/webtoon/detail?titleId=655749&no=8&weekday=fri,5,0.9999988
208,208,닥터 프로스트 시즌 3~4,https://shared-comic.pstatic.net/thumb/webtoon/655749/9/inst_thumbnail_20150728153444.jpg,307-File no.#16 거짓의 병(2),https://comic.naver.com/webtoon/detail?titleId=655749&no=9&weekday=fri,1,0.94996166
